dataset_id,description,description_original,total_answered,total_answered_original,q1,q1_original,q2,q2_original,q3,q3_original,q4,q4_original
hsst-tgws,"This dataset provides comprehensive information on student attendance across various schools, identified by unique school codes (dbn) and names. It includes overall attendance rates, as well as specific metrics for remote and blended learning environments, capturing the percentage of days students were present in different formats. The overall attendance rate ranges from 6.8% to 100%, reflecting the varying levels of student engagement. The dataset also details attendance for blended students, who participate in both in-person and online learning, with metrics for in-person and online attendance rates. This data can be utilized by educators, policymakers, and researchers to analyze attendance trends, assess the impact of learning formats on student engagement, and develop strategies to improve attendance rates. By understanding these dynamics, stakeholders can make informed decisions to enhance educational outcomes and support student success in diverse learning environments.

Column constraints outlined in Data Dictionary:
dbn: string format, must be unique  
overall_attendance_rate: numeric, percentage, range 0.0 to 100.0; no missing values allowed  
remote_students_online: numeric, percentage, range 0.0 to 100.0; may contain missing values  
blended_students_overall: numeric, percentage, range 0.0 to 100.0; may contain missing values  
blended_students_in_person: numeric, percentage, range 0.0 to 100.0; may contain missing values  
blended_students_online: numeric, percentage, range 0.0 to 100.0; may contain missing values","This dataset provides comprehensive information on student attendance rates across various schools, including overall attendance rates and performance metrics for remote and blended learning environments. It features unique identifiers for each school, along with detailed measurements of student engagement and performance. The dataset can be utilized to analyze trends in attendance and student performance, helping educators and policymakers identify areas for improvement and develop strategies to enhance educational outcomes. With a focus on both in-person and online learning, this dataset is essential for understanding the dynamics of student attendance in today's educational landscape.",3,2,1,0,1,1,0,0,1,1
ujdf-5byz,"This dataset provides a comprehensive overview of school capacity needs across various districts and sub-districts, focusing on the identified needs for January 2016. It includes key metrics such as the total identified need, the funded need, and the additional unfunded need, which are essential for understanding the gaps in school capacity. The dataset features 23 unique districts and 38 unique values for the total identified need, ranging from 245 to 6880. Each entry includes the number of seats in scope/design, highlighting the specific requirements for each area. The semantic profile indicates that the data is crucial for assessing educational infrastructure and funding allocation, as it categorizes needs by district and sub-district. This dataset can be utilized by policymakers, educators, and researchers to identify areas requiring additional resources and to strategize on improving school capacity to meet community demands.

Column constraints outlined in Data Dictionary:
district: Required; Numeric value; No negative values  
sub_district: Required; Text  
total_january_2016_identified_need: Required; Numeric value; No negative values  
january_2016_funded_need: Required; Numeric value; No negative values  
additional_need_unfunded: Required; Numeric value; No negative values  
number_of_seats_in_scope_design: Optional; Numeric value; No negative values","This dataset focuses on school capacity needs across various districts and sub-districts, providing insights into the educational requirements as of January 2016. It includes key metrics such as the total identified need, funded need, and additional unfunded need, which are essential for understanding the financial and infrastructural demands of schools. The dataset features 23 unique districts and 38 unique values for identified needs, highlighting the diverse educational landscape. It serves as a valuable resource for policymakers and educators to assess school capacity, allocate funding effectively, and address unmet educational needs in their communities.",1,2,0,0,1,1,0,1,0,0
ugqd-j3dx,"This dataset provides comprehensive information on co-located schools in New York City, including unique identifiers such as the school code (dbn) and district number, as well as the names of the schools. It captures enrollment figures across various grade levels, demographic breakdowns by race and ethnicity, and indicators of student needs, such as those with disabilities and English language learners. The dataset also includes performance metrics from standardized tests in English Language Arts and Math, along with graduation rates for both four-year and six-year cohorts. This information can be utilized by educators, policymakers, and researchers to analyze educational outcomes, assess resource allocation, and identify trends in student demographics and performance. By understanding the characteristics of co-located schools, stakeholders can make informed decisions to enhance educational equity and improve student success across diverse communities.

Column constraints outlined in Data Dictionary:
dbn: format is ""D"" + ""B"" + ""N"" where D is a district number, B is a borough letter, and N is a school number; required
total_enrollment: integer; minimum value is 0; required
grades_3k_5_enrollment: integer; minimum value is 0; required
grades_6_8_enrollment: integer; minimum value is 0; required
grades_9_12_enrollment: integer; minimum value is 0; required
asian: percentage; value range is 0 to 1; required
black: percentage; value range is 0 to 1; required
hispanic: percentage; value range is 0 to 1; required
missing_race_ethnicity_data: percentage; value range is 0 to 1; required
white: percentage; value range is 0 to 1; required
swd: percentage; value range is 0 to 1; required
ell: percentage; value range is 0 to 1; required
poverty: percentage; value range is 0 to 1; required
_2018_19_ela_tested: integer; minimum value is 0; required
_2018_19_ela_proficient_l3: integer; minimum value is 0; required
_2018_19_ela_proficient_l3_1: percentage; value range is 0 to 1; required
_2018_19_math_tested: integer; minimum value is 0; required
_2018_19_math_proficient: integer; minimum value is 0; required
_2018_19_math_proficient_1: percentage; value range is 0 to 1; required
_2019_20_total_4_year_august: integer; minimum value is 0; required
_2019_20_4_year_august: percentage; value range is 0 to 1; required
_2019_20_total_6_year_grad: integer; minimum value is 0; required
_2019_20_6_year_graduates: percentage; value range is 0 to 1; required","This dataset provides comprehensive information on co-located schools, including unique identifiers, district locations, and school names. It captures total enrollment figures across various grade levels, as well as demographic data such as racial and ethnic composition. The dataset also includes performance metrics from standardized tests, allowing for an analysis of academic proficiency over time. With 100 unique entries, it serves as a valuable resource for researchers and policymakers interested in understanding educational outcomes and resource allocation in diverse school environments. This data can be utilized to assess the impact of co-location on student performance and equity in education.",2,2,0,0,1,1,0,0,1,1
bjmk-35w5,"This dataset focuses on School Improvement Projects, detailing various construction initiatives across schools in New York City. It includes information on five distinct program types, such as Student Bathrooms and Lighting Fixture Replacement, across 45 different districts and 614 unique school names. The dataset captures construction start years ranging from 2015 to 2018, providing insights into the timeline of these projects. Each entry includes a description of the work being done, which can range from flood elimination to ADA shelter compliance. The semantic profile highlights key identifiers like program name, district, building ID, and borough, ensuring that users can easily navigate and understand the data. This dataset is valuable for stakeholders interested in tracking school infrastructure improvements, assessing compliance with accessibility standards, and planning future educational facility enhancements.

Column constraints outlined in Data Dictionary:
program_name: Required; Varchar2(50)  
district: Required; Number(2)  
building_id: Required; Varchar2(10)  
school_name: Required; Varchar2(200)  
borough: Required; Varchar2(20)  
constr_start_fy: Optional; Number(4); Must be a valid fiscal year (e.g., 2015, 2016, etc.)  
description: Optional; Varchar2(200)","This dataset focuses on School Improvement Programs, detailing various construction and renovation projects across schools in New York City. It includes information on program names, districts, building IDs, school names, boroughs, construction start fiscal years, and project descriptions. The dataset features five unique program names and covers 36 districts, with data spanning from 2015 to 2018. It can be used to analyze the distribution and types of improvements made in schools, assess funding allocation, and identify trends in educational infrastructure development. This information is crucial for stakeholders aiming to enhance educational environments and ensure compliance with accessibility standards.",3,2,0,0,1,1,1,1,1,0
cwqt-nvfg,"This dataset provides detailed information on cancelled construction projects within various schools across New York City. It includes key attributes such as district, building ID, school name, borough, program category, and the reason for cancellation. The dataset features 27 unique districts and 5 boroughs, highlighting the geographical distribution of these projects. Each entry is categorized by program type, primarily focusing on upgrades to cafeterias and playgrounds, with reasons for cancellation ranging from prioritization to ineligibility for capital work. The semantic profile indicates that the district and borough fields represent spatial data, while the building ID and school fields serve as identifiers for specific educational institutions. This dataset can be utilized by researchers, policymakers, and educational planners to analyze trends in school construction projects, understand the impact of cancellations, and inform future planning and funding decisions.

Column constraints outlined in Data Dictionary:
district: Required; Format: Numeric string (2 digits)  
bld_id: Required; Format: Alphanumeric string (1 letter followed by 3 digits)  
school: Required; Format: Text  
boro: Required; Allowed values: Brooklyn, Manhattan, Queens, Staten Island, Bronx  
program_category: Required; Format: Text  
reason: Required; Format: Text","This dataset provides detailed information on various school projects across New York City, specifically focusing on canceled projects. It includes data on 27 unique districts, 53 building identifiers, and 52 schools, categorized by boroughs such as Manhattan, Brooklyn, Bronx, Queens, and Staten Island. The program categories primarily involve upgrades to cafeterias and playgrounds, with reasons for cancellation noted. This dataset can be utilized for analyzing trends in school project cancellations, understanding the impact on educational facilities, and informing future planning and funding decisions. It serves as a valuable resource for stakeholders in the education sector and urban development.",2,3,0,1,1,1,0,0,1,1
w99a-xtai,"This dataset provides a comprehensive overview of admissions data across various school districts, detailing the number of students in pre-kindergarten, kindergarten, and sixth grade. It includes 32 unique school districts and 420 categories, reflecting diverse demographic and geographic factors such as home language and residential districts. The dataset captures critical information on student counts, with 366 unique values for pre-k students, 353 for kindergarten, and 371 for sixth grade, allowing for in-depth analysis of enrollment trends. Each column serves a specific purpose: the school district indicates the location of the school, while the category provides demographic context. This dataset can be utilized by educators, policymakers, and researchers to assess enrollment patterns, identify demographic needs, and inform decisions regarding resource allocation and educational planning. Overall, it serves as a valuable tool for understanding the landscape of school admissions and student demographics.

Column constraints outlined in Data Dictionary:
category: Allowed values include ""Home Language"", ""Residential District"", ""Zip Code""; Values may contain additional descriptors (e.g., ""is URDU"", ""Unknown"")","This dataset provides detailed information on student admissions across various school districts, focusing on pre-kindergarten, kindergarten, and sixth-grade students. It includes 31 unique school districts and categorizes data by language and location, such as zip codes and residential districts. The dataset measures the number of students in each category, allowing for comprehensive analysis of educational demographics. It can be utilized for admissions data analysis, helping educators and policymakers understand enrollment trends and make informed decisions regarding resource allocation and program development. The dataset's diverse categories and measurements enhance its utility for educational research and planning.",1,1,0,0,1,1,0,0,0,0
635b-dk9f,"This dataset provides comprehensive information on student vaccination rates across various schools, identified by their unique school DBN codes. It includes data on the number of students over five years old who are actively registered, as well as those who have received at least one dose of vaccination and those who are fully vaccinated. The dataset features a total of 1,584 unique schools, with student counts ranging from 51 to over 823,000. The vaccination data is crucial for understanding public health trends in educational settings, as it highlights the percentage of students vaccinated, which varies significantly across schools. This dataset can be utilized by researchers, policymakers, and public health officials to assess vaccination coverage, identify schools with lower vaccination rates, and develop targeted interventions to improve student health outcomes. Overall, it serves as a valuable resource for analyzing the impact of vaccination programs in the education sector.

Column constraints outlined in Data Dictionary:
of_students_over_five_active: integer; min: 0  
of_students_w_at_least_one: integer; min: 0  
w_at_least_one_dose: float; min: 0.0; max: 1.0  
of_students_fully_vaccinated: integer; min: 0  
fully_vaccinated: float; min: 0.0; max: 1.0","This dataset provides comprehensive information on student vaccination rates across various schools, focusing on the number of students over five years old who are active, those who have received at least one dose of the vaccine, and those who are fully vaccinated. It includes unique identifiers for each school and captures key health metrics relevant to public health and education. The data can be utilized to analyze vaccination trends, assess public health initiatives, and inform policy decisions regarding student health and safety. With a total of 100 unique schools represented, this dataset is a valuable resource for researchers and policymakers in the education and healthcare sectors.",1,2,0,0,1,1,0,0,0,1
yiqb-mq9h,"This dataset provides detailed information on school construction projects across various districts in New York City. It includes key attributes such as district, building ID, school name, borough, and program category, with a total of six unique values for each attribute. The dataset is essential for understanding the spatial distribution of educational facilities, as it covers three boroughs: Manhattan, Bronx, and Queens. Each entry identifies specific projects, categorized by their purpose, such as kitchen areas, accessibility upgrades, and safety enhancements. The district and borough fields represent the geographical locations, while the building ID and school fields serve as identifiers for the respective educational institutions. This dataset can be utilized by policymakers, researchers, and community members to analyze trends in school construction, assess resource allocation, and support planning efforts aimed at improving educational infrastructure. Overall, it serves as a valuable resource for anyone interested in the development and enhancement of school facilities.

Column constraints outlined in Data Dictionary:
district: Required; Text format; Must represent a valid district number  
building_id: Required; Text format; Must represent a valid building ID  
school: Required; Text format; Must represent a valid school name  
borough: Required; Text format; Must be one of the expected values: Brooklyn, Manhattan, Queens, Staten Island, Bronx  
program_category: Required; Text format; Must represent a valid program description","This dataset provides detailed information on school infrastructure projects across various districts in New York City. It includes data on six unique schools, identified by their building IDs, and categorized by program types such as kitchen areas, accessibility upgrades, and safety improvements. The dataset covers three boroughs: Manhattan, Bronx, and Queens, allowing for geographic analysis of educational facilities. Each entry represents a specific program aimed at enhancing school environments, making it a valuable resource for researchers, policymakers, and educators interested in understanding and improving school infrastructure.",2,1,0,0,1,1,0,0,1,0
xs6e-ka4w,"This dataset focuses on 3K School Projects, providing detailed information about various pre-kindergarten centers across New York City. It includes key attributes such as the status of the site (sited or leased), district, project identification numbers, school names, and boroughs. The dataset also captures essential metrics like forecast capacity, design and construction start dates, actual and estimated completion dates, total estimated costs, previous appropriations, and funding requirements for the fiscal years 2020 to 2024. Each entry indicates whether the school has an identified site and whether it is a proposed leased facility. This dataset can be utilized by policymakers, educators, and researchers to assess the development and funding needs of early childhood education facilities, ensuring that resources are allocated effectively to meet the growing demand for pre-kindergarten education in the city.

Column constraints outlined in Data Dictionary:
sited: expected_values must be one of {Yes, No}; required
leased: expected_values must be one of {Yes, No}; required
district: must be a positive integer; required
project: must follow the format DSFXXXXXXXXXX where X is a digit; required
school: must be a non-empty text string; required
forecast_capacity: must be a non-negative integer; required
design_start: must follow the format Month-Year; required
construction_start: must follow the format Month-Year; required
actual_est_comp: must be a non-negative number; required
total_est_comp: must be a non-negative number; required
previous_appropriations: must be a non-negative number; required
funding_req_d_fy_20_24: must be a non-negative number; required
needed_to_complete: must be a non-negative number; required","This dataset focuses on 3K school projects across various districts, providing detailed information about each project's status and funding requirements. It includes data on the location, such as district and borough, as well as the forecast capacity of each school. Key temporal data points include design and construction start dates, along with estimated completion dates. The dataset also captures financial metrics, including total estimated costs and funding requirements for fiscal years 2020 to 2024. This information is valuable for stakeholders in the education sector, enabling them to assess project progress and funding needs for early childhood education facilities.",3,2,0,0,1,1,1,1,1,0
x4sg-2jca,"This dataset provides a comprehensive overview of physical education resources across various schools in New York City, categorized by borough, administrative district, and geographical district. It includes key information such as the number of students enrolled, the count of full-time and part-time licensed physical education teachers, and the ratio of licensed teachers to students. The dataset features 1630 unique school identifiers (DBNs) and covers a range of school levels, from elementary to high school. Each entry reflects the educational landscape, allowing for analysis of physical education staffing and student engagement. This dataset can be utilized by educators, policymakers, and researchers to assess the availability and distribution of physical education resources, identify trends in student enrollment, and evaluate the effectiveness of physical education programs across different districts. Overall, it serves as a valuable tool for enhancing physical education initiatives and improving student outcomes in New York City schools.

Column constraints outlined in Data Dictionary:
borough: allowed values include Brooklyn, Queens, Manhattan, Bronx, Staten Island  
admin_district: integer values; must be positive  
geographical: integer values; must be positive  
pe_works_cohort: integer values; must be positive  
dbn: format must be a combination of two letters followed by a number (e.g., XX000)  
school_level: allowed values include Elementary, K-8, Junior High-Intermediate-Middle, High School, Secondary School, Early Childhood, K-12 All Grades  
student_enrollment: integer values; must be non-negative  
full_time_licensed: numeric values; must be non-negative; can be null  
part_time_licensed: numeric values; must be non-negative; can be null  
part_time_licensed_1: numeric values; must be non-negative; can be null  
part_time_licensed_2: numeric values; must be non-negative; can be null  
total_part_time_and: integer values; must be non-negative  
shared_licensed_pe: boolean values; can be True or null  
ratio_of_full_time: format must be a ratio of two integers (e.g., X:Y)","This dataset provides a comprehensive overview of physical education resources across various schools in New York City, categorized by borough, administrative district, and school level. It includes key metrics such as student enrollment, the number of full-time and part-time licensed physical education teachers, and the ratio of full-time teachers to students. The data can be utilized to assess the availability and distribution of physical education resources, helping educators and policymakers identify areas for improvement. With unique identifiers for each school, this dataset serves as a valuable tool for analyzing educational equity and resource allocation in physical education programs.",2,2,0,0,1,1,0,0,1,1
cvqn-xqrr,"This dataset provides detailed information on school budget allocations across various districts, encompassing 1,607 unique school codes and 35 distinct districts. Each entry includes essential data such as the school name, type, and various financial metrics, including weighted register allocations and total budget allocations. The dataset allows for the analysis of funding levels, with metrics like the percentage funded and total financial allocations, which can be crucial for understanding resource distribution in education. The semantic profile highlights the dataset's focus on educational institutions, categorizing schools by type, such as elementary, middle, and senior high schools. This dataset can be utilized by policymakers, researchers, and educators to assess funding equity, identify budget gaps, and inform decisions regarding resource allocation in the education sector, ultimately aiming to enhance educational outcomes for students across different communities.

Column constraints outlined in Data Dictionary:
school_type: allowed values are ""K-8 School"", ""K-12 School"", ""Elementary School"", ""Middle School"", ""Middle/Junior High School"", ""Senior High School"", ""Junior-Senior High School""","This dataset provides detailed information on school budget allocations across various districts, including unique identifiers for each school, such as school codes and names. It categorizes schools by type, such as elementary, middle, and high schools, and includes financial metrics like weighted register allocations and total budget allocations. The dataset can be utilized to analyze funding distribution, assess financial gaps, and evaluate the effectiveness of budget allocations in the education sector. It serves as a valuable resource for researchers, policymakers, and educators interested in understanding and improving school funding strategies.",1,2,0,0,1,1,0,0,0,1
rrfc-w3w8,"This dataset provides detailed insights into student attendance rates across various geographic units, specifically focusing on different demographic categories such as ethnicity, gender, and grade level. It includes data on overall attendance rates, remote attendance, and blended learning participation, with coverage spanning from January 4 to February 10, 2021. The dataset features 35 unique geographic units and 29 demographic categories, allowing for comprehensive analysis of attendance trends. Each attendance metric, including overall attendance, remote students online, and blended students' in-person and online rates, is measured as a percentage, reflecting the proportion of days students were marked present. This dataset can be utilized by educators, policymakers, and researchers to assess attendance patterns, identify disparities among different student groups, and inform strategies to improve student engagement and attendance in schools.

Column constraints outlined in Data Dictionary:
geographic_unit: Allowed values include ""Citywide"" and ""Districts 01-32, 75, 79""; must be a valid district or citywide designation.  
student_category_1: Allowed values include ""All Students"", ""Ethnicity - Asian"", ""Black"", ""Hispanic"", ""Native American"", ""Multi-Racial"", ""White"", ""Ethnicity Not Reported"", ""ELL"", ""Not ELL"", ""Gender"", ""Grade Level - OK, PK, 01-12th"", ""Students With Disabilities (SWD)"", ""Students with No Disabilities (Not SWD)"", ""STH Not in Shelters"".  
student_category_2: Allowed values include ""All Students"", ""Ethnicity - Asian"", ""Black"", ""Hispanic"", ""Native American"", ""Multi-Racial"", ""White"", ""Ethnicity Not Reported"", ""ELL"", ""Not ELL"", ""Gender"", ""Grade Level - OK, PK, 01-12th"", ""Students With Disabilities (SWD)"", ""Students with No Disabilities (Not SWD)"", ""STH Not in Shelters"".","This dataset focuses on student attendance trends across various geographic units, specifically school districts. It includes detailed information on attendance rates, categorized by demographic groups such as ethnicity and gender, as well as student categories like those in shelters or receiving special education services. The dataset features key metrics, including overall attendance rates and performance of remote and blended learning students. It can be utilized to analyze attendance patterns, assess the impact of demographic factors on student engagement, and inform educational policies aimed at improving attendance and performance in schools.",2,1,0,0,1,1,1,0,0,0
u9k7-x2z3,"This dataset provides comprehensive enrollment demographics for a school district over five academic years, from 2013-14 to 2017-18. It includes total enrollment figures and detailed breakdowns by grade level, encompassing pre-kindergarten through 12th grade. The dataset captures key demographic information, such as the number of female and male students, as well as racial and ethnic categories, including Asian, Black, Hispanic, and White students. Additionally, it highlights the number of students with disabilities and English language learners, along with poverty indicators and an economic need index. This data can be utilized for analyzing trends in student enrollment, understanding demographic shifts, and assessing educational equity within the district. The dataset serves as a valuable resource for researchers, policymakers, and educators interested in the dynamics of school enrollment and the diverse needs of the student population.","This dataset provides a comprehensive overview of enrollment demographics in education from the 2013-14 to 2017-18 school years. It includes total enrollment figures and breakdowns by grade level, gender, and race, allowing for detailed analysis of student populations. The dataset also captures information on students with disabilities, English language learners, and those living in poverty, offering insights into economic need and educational equity. Researchers and policymakers can utilize this data to assess trends in enrollment demographics, identify disparities, and inform strategies for improving educational access and support for diverse student groups.",2,2,0,0,1,1,1,1,0,0
6ewv-5j4c,"This dataset provides comprehensive information on student attendance rates across various districts, categorized by geographic units and student demographics. It includes 34 unique geographic units, 29 distinct student categories for the first classification, and 33 for the second, allowing for detailed analysis of attendance trends. The overall attendance rate is recorded with 395 unique values, while the remote students' overall attendance is captured with 651 unique entries. This dataset serves as a valuable resource for educators, policymakers, and researchers interested in understanding attendance patterns and disparities among different student groups. The geographic unit represents the district level, while the student categories help in identifying specific demographics, such as ethnicity and special education needs. By analyzing this data, stakeholders can develop targeted interventions to improve attendance and support student success in various educational settings.","This dataset provides detailed information on student attendance rates across various districts, categorized by geographic units and student demographics. It includes 33 unique geographic units and 24 student categories, allowing for comprehensive analysis of attendance trends. The overall attendance rate and remote student metrics serve as key measurements for evaluating educational engagement. This dataset can be utilized by educators, policymakers, and researchers to identify attendance patterns, assess the impact of demographic factors on student engagement, and develop strategies to improve attendance rates in schools. It is a valuable resource for understanding and addressing attendance-related challenges in education.",1,1,0,0,1,1,0,0,0,0
s27g-2w3u,"This dataset provides comprehensive feedback from the NYC School Survey, capturing responses from parents, teachers, and students across various schools. It includes key metrics such as total parent, teacher, and student response rates, along with scores for academic expectations, communication, engagement, and safety and respect. The dataset features 1,775 unique school identifiers (dbn) and categorizes schools into different types, including elementary, middle, high, and charter schools. Each metric is designed to measure the overall educational environment and community engagement within these institutions. This information can be invaluable for educators, policymakers, and researchers aiming to assess school performance, identify areas for improvement, and enhance the educational experience for students. By analyzing these scores, stakeholders can better understand the strengths and challenges faced by schools in New York City, ultimately contributing to informed decision-making and strategic planning in education.

Column constraints outlined in Data Dictionary:
dbn: format must be a string of 6 characters, starting with a letter followed by 5 digits  
school_name: required; format must be a string  
school_type: allowed values are ""ES"", ""MS"", ""HS"", ""ES/MS"", ""MS/HS"", ""ECC"", ""D75"", ""HST""  
total_parent_response_rate: range is 0 to 100; null values are allowed  
total_teacher_response_rate: range is 0 to 100; null values are allowed  
total_student_response_rate: range is 0 to 100; null values are allowed  
total_academic_expectations: range is 0 to 10; null values are allowed  
total_communication_score: range is 0 to 10; null values are allowed  
total_engagement_score: range is 0 to 10; null values are allowed  
total_safety_and_respect: range is 0 to 10; null values are allowed","This dataset provides insights into the school environment across various NYC schools, focusing on key metrics such as parent, teacher, and student response rates, as well as scores related to academic expectations, communication, engagement, and safety. It includes data from 100 unique schools, categorized by type, and covers a range of response rates and scores. The dataset can be utilized to assess the overall school climate, identify areas for improvement, and inform policy decisions aimed at enhancing educational experiences. It serves as a valuable resource for educators, researchers, and policymakers interested in understanding and improving school environments in New York City.",3,1,1,0,1,1,0,0,1,0
tzwr-vksx,"This dataset provides a comprehensive overview of school capacity across various boroughs, specifically focusing on the number of buildings, seats, and associated costs for small public schools, public intermediate schools, and high schools. It includes data from five boroughs and 37 unique districts, detailing the number of buildings and seats available, as well as the financial metrics related to these institutions. Each column represents critical information, such as the count of small public school buildings and seats, the costs associated with them, and similar metrics for public intermediate and high schools. This dataset is essential for analyzing educational infrastructure and capacity, helping stakeholders make informed decisions regarding resource allocation and planning in the education sector. It serves as a valuable tool for policymakers, researchers, and educators interested in understanding and improving school capacity in their respective areas.

Column constraints outlined in Data Dictionary:
district: Varchar2(3); required
borough: Varchar2(15); required
small_ps_bldgs: Number(7); required; min value 0
small_ps_seats: Number(7); required; min value 0
small_ps_cost: Number(10,2); required; min value 0.00
ps_is_bldgs: Number(7); required; min value 0
ps_is_seats: Number(7); required; min value 0
ps_is_cost: Number(10,2); required; min value 0.00
is_hs_bldgs: Number(7); required; min value 0
is_hs_seats: Number(7); required; min value 0
is_hs_cost: Number(10,2); required; min value 0.00","This dataset provides a comprehensive analysis of borough capacity, detailing the number of small public school buildings, their seating capacities, and associated costs across various districts in New York City. It includes data on five boroughs and features measurements of small public school buildings, seats, and costs, as well as information on public school infrastructure. The dataset can be utilized for evaluating educational resource allocation and planning, helping policymakers understand the distribution of school facilities and their financial implications. It serves as a valuable tool for assessing the capacity and needs of educational institutions within the city.",1,1,0,0,1,1,0,0,0,0
ne9b-qgmm,"This dataset provides comprehensive information on student vaccination rates across various schools, identified by their unique school DBN codes. It includes data on the number of students over five years old who are actively registered, as well as those who have received at least one dose of vaccination and those who are fully vaccinated. The dataset contains 1,584 unique school identifiers and covers a wide range of student counts, from 50 to over 487,000. Each entry details the percentage of students vaccinated, offering valuable insights into public health trends within the education sector. This data can be utilized by researchers, policymakers, and health officials to assess vaccination coverage, identify schools with lower vaccination rates, and develop targeted health interventions. The dataset serves as a crucial resource for understanding the relationship between education and healthcare, particularly in the context of student health and safety.

Column constraints outlined in Data Dictionary:
school_dbn: format must be a string of 6 characters, starting with a letter followed by 5 digits  
of_students_over_five_active: must be a non-negative integer; maximum value observed is 822567  
of_students_w_at_least_one: must be a non-negative integer; maximum value observed is 487575  
w_at_least_one_dose: must be a decimal between 0 and 1, inclusive; maximum value observed is 0.925  
of_students_fully_vaccinated: must be a non-negative integer; maximum value observed is 424566  
fully_vaccinated: must be a decimal between 0 and 1, inclusive; maximum value observed is 0.879","This dataset focuses on student vaccination rates across various schools, providing valuable insights into the health status of students. It includes key metrics such as the number of students over five years old who are active, those with at least one vaccine dose, and those who are fully vaccinated. The dataset features 100 unique school identifiers and covers a range of vaccination statistics, making it a useful resource for analyzing vaccination trends in the education sector. The data can be utilized by researchers, policymakers, and public health officials to assess vaccination coverage and identify areas needing improvement in student health initiatives.",2,2,0,0,1,1,0,0,1,1
udss-6pus,"This dataset provides insights from the NYC School Survey, capturing feedback from parents, teachers, and students across various schools. It includes key metrics such as total response rates from parents, teachers, and students, as well as positive feedback percentages for each group. The dataset features 2,967 unique school identifiers and covers a range of response rates from 0.0 to 100.0, allowing for comprehensive analysis of school performance and community engagement. Each column represents specific measurements related to educational feedback, making it a valuable resource for understanding school climate and satisfaction. The data can be utilized by educators, policymakers, and researchers to identify strengths and areas for improvement within schools, ultimately aiming to enhance the educational experience for students in New York City. This dataset serves as a crucial tool for fostering informed decision-making and promoting accountability in the education system.

Column constraints outlined in Data Dictionary:
dbn: required; format: alphanumeric, length: 4-6 characters  
school_name: required; format: string, may include special characters  
total_parent_response_rate: range: 0.0 to 100.0; nullable  
teacher_percent_positive: range: 0.0 to 100.0; nullable  
element_percent_positive: range: 0.0 to 100.0; nullable  
element_percent_positive_1: range: 0.0 to 100.0; nullable  
element_percent_positive_2: range: 0.0 to 100.0; nullable","This dataset contains responses from the NYC School Survey, capturing feedback from parents, teachers, and students across various schools. It includes key metrics such as total response rates and positive feedback percentages, providing insights into the overall satisfaction within the educational environment. The dataset features unique identifiers for each school, allowing for effective aggregation and analysis. It can be utilized to assess school performance, identify areas for improvement, and inform educational policy decisions. With a diverse range of response rates and positive feedback metrics, this dataset serves as a valuable resource for stakeholders in the education sector.",2,2,0,0,1,1,0,0,1,1
gk83-aa6y,"This dataset contains detailed information on various state aid projects related to school building improvements across New York City. It includes unique identifiers for each project, such as project numbers and building IDs, along with descriptions of the work being done, which ranges from electrical system upgrades to asbestos abatement. The dataset covers a temporal range from May 31, 2016, to May 28, 2024, and includes spatial data such as school names, addresses, boroughs, and geographic coordinates. With over 17,000 unique project entries, it provides insights into the financial metrics associated with these projects, including approved costs. This dataset is valuable for stakeholders in education and urban planning, as it can be used to analyze trends in school infrastructure improvements, assess funding allocations, and support decision-making processes related to state aid initiatives.","This dataset contains detailed information on state aid projects related to school building improvements across various boroughs. It includes unique identifiers for each project, descriptions of the work being done, and financial metrics such as the approved costs. The dataset spans projects from 2016 to 2024, providing insights into the temporal and spatial aspects of these initiatives, including school names, addresses, and geographic coordinates. This information can be valuable for project management, educational planning, and assessing the impact of state funding on school infrastructure improvements.",3,2,0,0,1,1,1,1,1,0
