dataset_id,description,description_original,total_answered,total_answered_original,q1,q1_original,q2,q2_original,q3,q3_original,q4,q4_original
feuq-due4,"This dataset provides detailed information on library locations across New York City, including geographic coordinates, names, street addresses, and unique identifiers for each library. It contains 216 unique entries, with data covering various attributes such as city, street name, house number, and zip code, allowing for comprehensive geolocation analysis. The dataset includes spatial data represented as points, which can be utilized for mapping and navigation purposes. Each library is linked to a specific URL for further interaction, enhancing user engagement. The dataset also features unique identifiers like bin and bbl, which serve as essential references for library locations. With a focus on library services, this dataset can be used by researchers, urban planners, and community organizations to analyze library accessibility, plan outreach programs, and improve public services in the city. Overall, it serves as a valuable resource for understanding and enhancing library access in New York City.","This dataset provides detailed information about library locations across various boroughs, including geographic coordinates, names, street addresses, and zip codes. It features 100 unique entries, each representing a specific library, with associated URLs for further exploration. The dataset includes spatial data that allows users to visualize library locations on a map, making it useful for planning visits or analyzing accessibility. Additionally, the dataset can support research on library distribution and community resources. With a variety of unique identifiers and location details, it serves as a valuable resource for both residents and researchers interested in library services.",2,2,0,0,1,1,0,0,1,1
exsg-kpya,"This dataset contains information on denied business licenses related to Trade Waste and Public Wholesale Markets, specifically from the Business Integrity Commission. It includes 289 unique entries, detailing the account names, trade names, application types, and statuses of applicants, all of whom have faced denial or revocation. The dataset spans various locations across New York, with data points including street addresses, cities, states, and postal codes, as well as geographic coordinates (latitude and longitude). The application status dates range from 1997 to 2025, providing a temporal context for the data. This dataset can be utilized for research on business compliance, understanding trends in license denials, and analyzing the impact of regulatory decisions on specific industries. It serves as a valuable resource for policymakers, researchers, and businesses seeking insights into the licensing landscape and the factors influencing application outcomes.

Column constraints outlined in Data Dictionary:
bic_number: required; format: alphanumeric with a prefix followed by a hyphen and numeric characters  
account_name: required; format: plain text  
application_type: required; allowed values: CL1, CL2 - Exempt, License, Public Wholesale Market, CL2 - Broker, Wholesale Seafood Delivery  
application_industry: required; allowed values: Markets, Trade Waste  
application_status: required; allowed values: Denied, Revocation  
renewal_application: required; allowed values: TRUE, FALSE  
export_date: required; format: date & time  
application_status_date: format: date & time","This dataset contains information on denied business licenses, specifically focusing on trade waste applications. It includes key details such as the business identifier (bic_number), account and trade names, application types, and statuses, along with their respective dates. The dataset spans a temporal range from December 1997 to February 2026, providing insights into the application process over time. Geographically, it covers various locations across New York, with data on street addresses, cities, boroughs, and coordinates. This dataset can be utilized for analyzing trends in business license denials, understanding regulatory impacts, and identifying patterns in trade waste applications across different neighborhoods.",3,3,1,0,1,1,1,1,0,1
p2d7-vcsb,"This dataset contains detailed records of complaints and inquiries related to waste hauling, specifically focusing on trade waste. It includes 18,901 unique complaint inquiry numbers, with data spanning from November 20, 2013, to March 3, 2026. Each entry provides information such as the account name, license type, nature of the complaint, and the status of the inquiry, allowing for comprehensive tracking and analysis of waste management issues. The dataset features various attributes, including the geographic location of complaints, response times, and the methods used to contact complainants. It can be utilized by city officials, researchers, and waste management companies to identify trends, assess service quality, and improve waste management practices. Additionally, the dataset's semantic profile highlights the categorization of complaints, enabling users to analyze specific issues such as illegal dumping, noise complaints, and service-related inquiries effectively.

Column constraints outlined in Data Dictionary:
complaint_inquiry_number: required; unique identifier  
license_type: allowed values: Trade Waste, License, Trade Waste;Transfer Station, Transfer Station, [blank]  
industry_type: required; allowed values: Trade Waste  
complaint_inquiry_status: allowed values: Closed, Open, Unassigned, Violation, [blank]  
complaint_or_inquiry: required; allowed values: Complaint, Inquiry  
contacted_complainant: required; allowed values: TRUE, FALSE  
unable_to_contact_complainant: required; allowed values: TRUE, FALSE  
method_used_to_contact: allowed values: In Person, Phone Call, E-Mail, Letter, [blank]  
export_date: required; format: Date & Time  
total_response_time: number; non-negative  
account_phone: format: Number  
vehicle_year: format: Plain Text; valid year range: 1886 to current year  
latitude: format: Plain Text; valid range: -90 to 90  
longitide: format: Plain Text; valid range: -180 to 180","This dataset contains information on waste hauling complaints, including details such as complaint inquiry numbers, license types, account names, and the nature of the complaints. It spans a temporal coverage from October 21, 2013, to April 6, 2026, providing insights into various complaint types related to trade waste. The dataset includes unique identifiers for organizations and locations, as well as response times and complaint dispositions. It can be utilized for analyzing trends in waste management issues, assessing the effectiveness of complaint resolutions, and improving service delivery in the waste hauling industry.",4,4,1,1,1,1,1,1,1,1
2z24-2htf,"This dataset, titled ""Workplace Inquiries Data,"" contains detailed records of inquiries related to labor policies, including topics such as Paid Safe and Sick Leave, Wage & Hour, and Freelance Isn't Free. It spans from September 11, 2014, to February 22, 2024, with a total of 2,915 unique intake dates. The inquiries are categorized by their source, language, request type, and outcome, providing insights into consumer interactions with labor regulations. While the dataset includes various languages and request types, it primarily focuses on ""Information Requests."" The industry and location data, although often missing, can offer context about the workplaces involved. This dataset can be utilized for analyzing trends in workplace inquiries, understanding consumer needs regarding labor standards, and informing policy decisions related to employee rights and protections. It serves as a valuable resource for researchers, policymakers, and advocates in the labor sector.

Column constraints outlined in Data Dictionary:
request_type: allowed values are ""Information Request"" and ""Outreach Request""; required field  
topic: allowed values include Commuter Benefits, Discrimination/Harassment, Fair Scheduling - Fast Food, Fair Scheduling - Retail, Fair Workweek, Freelance Isn't Free, Grocery Worker Retention, Health & Safety, Living Wage, Other, Paid Safe and Sick Leave, Prevailing Wage, Temporary Leave, Unemployment Insurance, Wage & Hour, Workers' Compensation; inquiries about more than one topic are reported as ""Multiple Topics (n)"" where n is the number of topics; required field","This dataset, titled ""Workplace Inquiries Data,"" captures information related to various workplace inquiries, primarily focusing on topics such as Paid Safe and Sick Leave and Wage & Hour issues. It includes records from 2014 to 2024, detailing the date of inquiry, source of communication, language used, and the outcome of each request. The dataset features a range of industries and outcomes, providing valuable insights into workplace-related concerns. It can be utilized for analyzing trends in workplace inquiries, understanding the effectiveness of responses, and identifying areas needing improvement in workplace policies and support services.",2,2,0,0,1,1,1,1,0,0
azp6-hepu,"This dataset provides insights into customer service metrics from licensing offices, specifically focusing on the performance of the 42 Broadway location and Queens. It includes data on the number of customers served, average wait times, average transaction times, and average satisfaction ratings over a period from July 2015 to May 2016. The dataset features two unique licensing office locations and spans 11 months, with customer counts ranging from 249 to 9,072. Average wait times vary from 1.0 to 14.9 minutes, while transaction times range from 10.5 to 19.2 minutes. The average satisfaction ratings are consistently high, between 4.84 and 4.9. This dataset can be utilized by city government agencies, businesses, and researchers to analyze customer service efficiency, identify trends, and improve service delivery in the Department of Consumer Affairs. It serves as a valuable resource for understanding customer experiences and operational performance in licensing services.","This dataset provides insights into customer service metrics at licensing offices, specifically focusing on two locations: 42 Broadway and Queens. It includes data from July 2015 to May 2016, capturing monthly statistics such as the number of customers served, average wait times, average transaction times, and average satisfaction ratings. The dataset features 16 unique values for customers served, with a maximum of 9,072, and covers average wait times ranging from 0 to 14.9 minutes. This information can be utilized to analyze service efficiency, customer satisfaction, and operational performance, helping to identify areas for improvement in customer service delivery.",2,2,0,0,1,1,1,1,0,0
de8q-estm,"This dataset contains information about various business education courses offered by the NYC Department of Small Business Services. It includes details such as event names, descriptions, URLs for registration, local start and end times, capacity, status, and ticket information. The dataset spans events from September to December 2020, providing a comprehensive overview of educational opportunities for entrepreneurs and small business owners. Each entry includes semantic details like the course format, location, and organizer information, making it a valuable resource for individuals seeking to enhance their business knowledge and skills. Users can leverage this dataset to identify relevant courses, understand the educational offerings available, and access resources that can help them navigate the complexities of starting and managing a business. Overall, this dataset serves as a vital tool for anyone interested in business education and professional development in New York City.

Column constraints outlined in Data Dictionary:
status: Must be ""live"" for all current courses
ticket_name: Allowed values are: General Admission, Register, RSVP
ticket_on_sale_status: Allowed values are: Available, Unavailable, Sold Out","This dataset contains information about various business education courses offered by the NYC Department of Small Business Services. It includes details such as event names, descriptions, URLs, start and end times, capacities, and ticket sales information. The dataset spans events from September to December 2020, providing insights into the types of courses available, their locations, and the organizations hosting them. This data can be utilized for analyzing trends in business education, understanding community needs, and enhancing access to resources for entrepreneurs and small business owners. It serves as a valuable resource for anyone interested in business development and education initiatives.",2,2,0,0,1,1,1,1,0,0
u42f-se8e,"This dataset contains information on lottery license applications for Tobacco Retail Dealers in New York City, covering submissions from May 3, 2022, to November 29, 2022. Each record includes details such as the applicant's name, submission date, lottery application order, and selection status, allowing for tracking and analysis of the lottery process. The dataset features 26 unique record IDs and includes various attributes like the applicant's city, state, borough, and community district, providing a comprehensive view of the applicants' locations. The lottery selection date spans from June 7, 2022, to December 14, 2022, with applicants being selected based on a randomly assigned priority number. This dataset can be utilized for research on tobacco retail licensing trends, understanding community impacts, and evaluating the distribution of licenses across different boroughs and community districts in NYC.

Column constraints outlined in Data Dictionary:
record_id: System generated; Unique identifier  
record_type_category: Must be ""Lottery Application""  
record_type_sub_type: Must be ""Tobacco Retail Dealer"" or ""Electronic Cigarette Dealer""  
application_submission_date: Must be a valid date in ISO 8601 format (YYYY-MM-DDTHH:MM:SS)  
lottery_application_order: Must be a positive integer  
lottery_priority_number: Must be a positive integer  
lottery_selection_date: Must be a valid date in ISO 8601 format (YYYY-MM-DDTHH:MM:SS)  
selected_from_lottery: Must be ""Yes"" or ""No""  
license_application_number: Text; Can be blank until an applicant is selected  
city: Text; Required field  
state: Text; Required field  
zip_code: Text; Required field  
borough: Must be one of ""Manhattan"", ""Brooklyn"", ""Bronx"", ""Queens"", ""Staten Island"", or ""Outside NYC""  
community_district: Must be one of the 59 Community Districts in NYC","This dataset contains information on lottery applications for tobacco retail dealer licenses submitted in New York City. It includes details such as the applicant's name, submission and selection dates, and the lottery application order. The dataset spans from May 3, 2022, to November 29, 2022, with selection dates ranging from June 7, 2022, to December 14, 2022. It features unique identifiers for each application and categorizes applicants by city, borough, and community district. This dataset can be used to analyze trends in tobacco licensing, assess the distribution of licenses across different neighborhoods, and evaluate the lottery process's fairness and effectiveness.",2,3,0,0,1,1,1,1,0,1
xt4f-xvjw,"This dataset provides detailed information on P-Card expenditures across various agencies in New York City for the fiscal years 2018 to 2020. It includes three unique fiscal years and data from 13 different agencies, capturing a total of 33 unique monetary values ranging from $350,500 to $7,877,900. The dataset features three key columns: fiscal_year, which serves as an aggregation key for temporal analysis; agency, representing the organizations involved; and total_value_purchased, which measures the financial expenditures made by these agencies. This dataset can be utilized for analyzing spending patterns, evaluating budget allocations, and assessing the financial performance of different agencies over time. It is particularly useful for stakeholders interested in understanding the dynamics of public spending and the efficiency of procurement processes within the city.","This dataset provides insights into P-Card expenditures across various agencies in New York City, covering the fiscal years 2018 to 2020. It includes three unique fiscal years and data from 13 different agencies, detailing the total value of purchases made. The total value purchased is represented as a monetary value, allowing for effective measurement and analysis of spending trends. This dataset can be utilized for evaluating agency expenditures, identifying spending patterns, and supporting budgetary decisions. It serves as a valuable resource for researchers, policymakers, and financial analysts interested in public sector spending.",2,2,0,0,1,1,1,1,0,0
8kic-uvpz,"This dataset focuses on pedestrian ramp compliance, providing detailed information about various subway station ramps across the city. It includes key attributes such as station names, cross-streets, curb cut locations, and ramp measurements, which are essential for assessing accessibility. The dataset contains 28 unique station names and various measurements related to ramp compliance, such as slope, width, and condition of the concrete. Each entry indicates whether the ramp meets compliance standards, which is crucial for ensuring accessibility for all pedestrians, particularly those with disabilities. The semantic profile highlights the dataset's relevance to urban planning and transportation, as it includes indicators for curb cuts, slope measurements, and the presence of barriers. This dataset can be utilized by city planners, accessibility advocates, and researchers to identify areas needing improvement and to promote compliance with accessibility standards, ultimately enhancing the safety and usability of pedestrian ramps.

Column constraints outlined in Data Dictionary:
curb_cut: allowed values are ""YES"", ""NO""; null values are allowed  
compliant: allowed values are True, False  
slope_1_12_or_less: value range is 0 to 3.25; null values are allowed  
slope_non_comp: allowed values are True, False  
ramp_width_36_or_more: value range is 0 to 100; null values are allowed  
width_non_comp: allowed values are True, False  
lip_or_bump_1_4_or_less: value range is 0 to 3; null values are allowed  
lip_non_comp: allowed values are True, False  
crumbling_concrete: allowed values are True, False  
crumbling_non_comp: allowed values are True, False  
led_to_pot_hole: allowed values are True, False  
pot_hole_non_comp: allowed values are True, False  
detectable_warnings: allowed values are True, False  
warnings_non_comp: allowed values are True, False  
object_barriers: allowed values are True, False  
objects_non_comp: allowed values are True, False  
barriers_above: allowed values are True, False  
ramp_looks_relatively_new: allowed values are True, False","This dataset focuses on pedestrian ramp compliance, providing valuable insights into the accessibility of various locations. It includes information on 28 unique stations and their corresponding streets, detailing features such as curb cuts, ramp slopes, and widths. Each entry is identified by a unique ramp ID, allowing for precise tracking and analysis. The dataset also assesses compliance with accessibility standards, highlighting potential issues like crumbling concrete and object barriers. This information is crucial for urban planners and transportation authorities aiming to improve pedestrian access and ensure that public spaces are navigable for all individuals.",2,1,1,0,1,1,0,0,0,0
c292-vzrn,"This dataset focuses on Labor Standards Enforcement, specifically related to Paid Safe and Sick Leave across various industries. It includes detailed records of enforcement matters opened from October 2014 to July 2023, with completion dates extending to September 2023. Each entry captures essential information such as the topic of the enforcement, the industry involved, the status of the case, and the outcomes, including any civil penalties assessed and restitution awarded. The dataset contains 700 unique opening dates and 1,295 completion dates, reflecting a wide range of enforcement activities. It also provides geographic details, including city, state, and borough, allowing for spatial analysis of labor standards compliance. This dataset can be utilized by researchers, policymakers, and advocates to analyze trends in labor law enforcement, assess the effectiveness of regulations, and identify areas needing improvement in worker protections.

Column constraints outlined in Data Dictionary:
topic: Allowed values include ""Commuter Benefits"", ""Fair Scheduling - Retail"", ""Fair Workweek"", ""Grocery Worker Retention"", ""Living Wage"", ""Paid Safe and Sick Leave"", ""Temporary Leave""; Values may also include ""Multiple Topics"" with a number in parentheses indicating the count of topics.
status: Allowed value is ""Completed"".
completed_on: Format is ISO 8601 date; Must be a date that is at least 180 days after the corresponding opened_on date.","This dataset focuses on Labor Law Enforcement, specifically tracking cases related to Paid Safe and Sick Leave across various industries. It includes records from October 2014 to September 2023, detailing the status of each case, the outcomes, and any civil penalties assessed. The dataset contains information on the number of employees involved, restitution amounts, and the geographic locations of the cases, including city, state, and borough. With 100 unique entries, it provides valuable insights for analyzing compliance with labor laws and understanding enforcement trends over time. This data can be instrumental for researchers, policymakers, and advocates in assessing labor law effectiveness.",2,2,0,0,1,1,1,1,0,0
wapz-jfhq,"This dataset provides comprehensive information on language access services, detailing interactions across various languages and access codes from 2016 to 2025. It includes 32,431 unique date entries, representing requests for translation services, with a temporal resolution down to the minute. The dataset features 63 different languages, highlighting the diverse linguistic needs of consumers. Each entry is associated with an access code that indicates the specific division of the Department of Consumer and Worker Protection (DCWP) through which the request was made. The duration of each service is recorded in seconds, with values ranging from 0 to 12,641 seconds, allowing for analysis of service length and efficiency. This dataset can be utilized by businesses and organizations to assess language service usage, improve communication strategies, and enhance accessibility for non-English speaking consumers, ultimately supporting better service delivery in multilingual contexts.

Column constraints outlined in Data Dictionary:
access_code: Allowed values include ""Intake"", ""Legal"", ""Licensing"", ""Adjudication"", ""Paid Sick Leave"", ""Collections"", ""Queens Enforcement"", ""Brooklyn Enforcement"", ""Manhattan Enforcement"", ""NA/Other""; Null values are not allowed.","This dataset focuses on Language Access Services, providing valuable insights into the usage of various languages in different organizational contexts. It includes records from June 15, 2016, to October 10, 2025, with data on 100 unique dates and 9 languages. The dataset captures the duration of services in seconds, ranging from 0 to 1557 seconds, and features 10 distinct access codes representing different organizations. This information can be utilized to analyze trends in language access, assess service efficiency, and improve communication strategies for diverse communities. Overall, it serves as a crucial resource for understanding and enhancing language access initiatives.",2,2,0,0,1,1,1,1,0,0
m4ph-grrm,"This dataset contains detailed records of licenses issued by the Department of Consumer Affairs (DCA) in New York City, covering both businesses and individuals. It includes essential information such as license numbers, types, creation and expiration dates, status, and business codes, providing a comprehensive view of the licensing landscape. The dataset spans a wide temporal range, with license creation dates from 1994 to 2013 and expiration dates extending to 2015. Spatial data, including latitude and longitude, allows for geographical analysis of license distribution across various boroughs and neighborhoods. With over 195,000 unique license numbers and a rich semantic profile, this dataset can be utilized for research on consumer protection, business compliance, and urban planning, making it a valuable resource for city government, industry stakeholders, and researchers interested in the dynamics of business operations within New York City.

Column constraints outlined in Data Dictionary:
dca_license_number: Unique identifier; may appear multiple times due to business changes  
license_type: Allowed values: Business, Individual  
license_creation_date: Date format: MM/DD/YYYY; must be a valid date  
license_expiration_date: Date format: MM/DD/YYYY; must be a valid date; reflects last-recorded expiration date  
license_status: Allowed values: See Appendix 2 for a full list of License Statuses  
license_status_date: Date format: MM/DD/YYYY; must be a valid date; reflects last date the license record was updated  
address_building: Typically a building number; may be null for individual licensees  
address_street_name: May be null for individual licensees  
borough_code: Allowed values: 01 = Manhattan; 02 = Bronx; 03 = Brooklyn; 04 = Queens; 05 = Staten Island; Outside NYC or N/A; may be null for individual licensees  
community_board: May be null for individual licensees  
council_district: May be null for individual licensees  
latitude: Must be a valid geographic coordinate  
longitude: Must be a valid geographic coordinate","This dataset contains License Status Records, providing detailed information about various business and individual licenses, including their creation and expiration dates, status, and associated business details. It features 100 unique entries, with data spanning from 1994 to 2015, covering various locations across New York. Each record includes identifiers such as the DCA license number and business codes, along with contact information and geographic coordinates. This dataset can be utilized for analyzing licensing trends, monitoring compliance, and understanding the status of businesses and individuals within the licensing framework. It serves as a valuable resource for regulatory agencies, researchers, and policymakers.",3,3,0,0,1,1,1,1,1,1
7pza-ynkh,"This dataset provides detailed information on the largest procurement contracts awarded by various agencies in New York City from 2018 to 2020. It includes key attributes such as the fiscal year, agency responsible for the contract, vendor name, purpose of the contract, and the contract value. The dataset features three unique fiscal years and twelve different agencies, highlighting a diverse range of services and projects, from economic development to emergency response. The contract values range significantly, reflecting the scale of these procurements, with amounts reaching up to over six billion dollars. Each entry serves as a temporal and organizational reference, allowing for aggregation and analysis of spending patterns. This dataset is particularly useful for researchers, policymakers, and analysts interested in understanding the financial commitments of the city, evaluating vendor performance, and assessing the impact of these contracts on community services and infrastructure development.","This dataset contains information on the largest procurement contracts awarded by various agencies in New York City from 2018 to 2020. It includes key details such as the fiscal year, agency, vendor name, purpose of the contract, and the contract value. The dataset features three unique fiscal years and twelve different agencies, highlighting the diverse range of services procured. Each entry describes the specific task or contract and provides a monetary value associated with it. This dataset can be utilized for analyzing trends in public spending, understanding agency priorities, and evaluating the impact of procurement on city services.",2,2,0,0,1,1,1,1,0,0
rqvv-d722,"This dataset provides detailed information on the largest procurement contracts awarded by various agencies from 2018 to 2020. It includes key attributes such as the fiscal year, agency, vendor name, purpose of the contract, and the contract value, with values ranging from approximately 19.3 million to 645.3 million dollars. The dataset features three unique fiscal years and three agencies, highlighting the financial commitments made for services and products across different sectors. Each entry describes the specific purpose of the contract, which can be useful for understanding procurement trends and priorities within the city. The semantic profile indicates that the data serves as an aggregation key for financial analysis, allowing users to measure and analyze spending patterns. This dataset is particularly valuable for researchers, policymakers, and organizations interested in public procurement, contract requirements, and the overall financial landscape of city services.","This dataset contains information on procurement contracts awarded by various agencies, covering fiscal years up to 2020. It includes details such as the agency involved, the vendor name, the purpose of the contract, and the contract value. The dataset features three unique fiscal years and three agencies, with a range of contract values reflecting significant financial commitments. Each entry describes the function of the contract, providing insights into the services procured within the city. This dataset can be utilized for analyzing spending patterns, vendor relationships, and the overall procurement landscape in the public sector.",2,2,0,0,1,1,1,1,0,0
8hgr-brxd,"This dataset, titled ""Compliance Audit Dates,"" contains essential information regarding audit dates generated for process serving agencies. It includes three columns: month_year, randomly_generated_audit, and alternate_randomly_generated, each with 83 unique values. The month_year column provides a monthly resolution of temporal data, spanning from December 2011 to August 2018, while the other two columns offer daily resolution data for audit dates, covering from January 2012 to September 2018. The randomly_generated_audit date is intended for agencies to address specific compliance questions related to process servers, while the alternate_randomly_generated date serves as a backup for instances when the primary audit date is not applicable. This dataset is crucial for ensuring compliance with consent orders and enhancing the accountability of process servers, making it a valuable resource for agencies aiming to maintain accurate records and improve their auditing processes.

Column constraints outlined in Data Dictionary:
month_year: format must be ""YYYY-MM-DDTHH:MM:SS.sss""; temporal coverage from 2011-12-01 to 2018-10-01  
randomly_generated_audit: format must be ""YYYY-MM-DDTHH:MM:SS.sss""; must be later than month_year  
alternate_randomly_generated: format must be ""YYYY-MM-DDTHH:MM:SS.sss""; must be later than randomly_generated_audit","This dataset focuses on Process Server Compliance and includes three columns: month_year, randomly_generated_audit, and alternate_randomly_generated. Each column contains 83 unique values, with month_year representing monthly data from December 2011 to August 2018, while the other two columns provide daily data from January 2012 to September 2018. The dataset can be utilized to analyze compliance trends over time, assess the effectiveness of process serving, and identify patterns in audit activities. It serves as a valuable resource for researchers and professionals interested in understanding compliance dynamics within the process serving industry.",2,2,0,0,1,1,1,1,0,0
ga3c-v25a,"This dataset focuses on Trust Fund Invasions, detailing cases involving various businesses, primarily in the home improvement and towing industries. It includes records of financial withdrawals from trust funds, specifying the reasons for these withdrawals, such as fines or consumer restitution. The dataset contains 472 unique records, with each entry featuring a unique identifier, the date the case was opened, the business name, the industry type, and the amount withdrawn. The temporal coverage spans from January 29, 2013, to February 4, 2023, with completion dates ranging from February 3, 2014, to December 29, 2019. This information can be utilized for analyzing trends in trust fund invasions, understanding the financial implications for businesses, and assessing compliance within the home improvement sector. The dataset serves as a valuable resource for researchers, policymakers, and industry stakeholders interested in financial accountability and consumer protection.

Column constraints outlined in Data Dictionary:
record_id: format is a combination of alphanumeric characters and dashes; must be unique  
date_opened: format is ISO 8601 date-time (YYYY-MM-DDTHH:MM:SS.sss); must not be null  
business_name: must not be null  
industry: allowed values include ""Home Improvement Contractor - 100"", ""Tow Truck Company - 124"", ""Collections Case"", ""Home Improvement Salesperson - 101""; must not be null  
amount: must be a positive numeric value; must not be null  
date_completed: format is ISO 8601 date-time (YYYY-MM-DDTHH:MM:SS.sss); must not be null","This dataset focuses on Trust Fund Violations, specifically detailing cases involving various businesses in the home improvement and towing industries. It includes records of withdrawals, the basis for these withdrawals, and the associated monetary amounts. The dataset spans from April 2013 to June 2022, with completion dates extending to May 2023. Each entry is identified by a unique record ID and includes information on the business name, industry type, and the nature of the violation. This dataset can be utilized for analyzing trends in trust fund violations, assessing compliance within the industry, and informing regulatory actions.",2,2,0,0,1,1,1,1,0,0
6w36-zfn5,"This dataset provides a comprehensive overview of construction labor agreements across various agencies from 2018 to 2020. It includes key metrics such as the number of construction projects, the total value of construction contracts, and the counts of project labor agreements and apprenticeship programs. The data spans three fiscal years and features 23 unique agencies, highlighting the diverse landscape of construction activities. Each entry captures essential financial metrics, making it valuable for analyzing trends in construction labor agreements and their impact on workforce development. The dataset can be utilized to assess the effectiveness of apprenticeship programs and project labor agreements, providing insights into how these initiatives contribute to the construction industry. With a range of unique values for each metric, this dataset serves as a vital resource for researchers, policymakers, and industry stakeholders interested in understanding the dynamics of construction labor agreements and their implications for economic growth and workforce training.","This dataset provides a comprehensive overview of construction agreements across various agencies from 2018 to 2020. It includes key metrics such as the number of construction projects, the total value of construction contracts, and counts of project labor agreements and apprenticeship programs. The data is organized by fiscal year and agency, allowing for detailed analysis of trends and performance in construction activities. It serves as a valuable resource for understanding the financial and operational aspects of construction agreements, making it useful for policymakers, researchers, and industry stakeholders interested in construction management and labor agreements.",2,2,0,0,1,1,1,1,0,0
7bjc-nmt5,"This dataset provides detailed information on procurement contracts related to concessions awarded by various city agencies in New York City for the fiscal years 2019 and 2020. It includes data on 410 unique concessionaires and their respective contracts, which cover a wide range of services such as food vending, facility management, and recreational activities across different boroughs. The dataset captures key attributes such as the award method, approximate gross revenues, and descriptions of the services provided, allowing for comprehensive analysis of financial performance and operational scope. The temporal coverage of the registration dates spans from 2004 to 2019, offering insights into the historical context of these contracts. This dataset can be utilized for evaluating procurement trends, assessing the financial impact of concessions, and informing future decision-making in public sector contracting. Overall, it serves as a valuable resource for researchers, policymakers, and stakeholders interested in the dynamics of municipal procurement.","This dataset provides an overview of procurement contracts awarded by various city agencies, detailing the concessionaires involved, the services offered, and the financial outcomes. It includes information on the fiscal year, agency names, concessionaire details, brief descriptions of the services, award methods, approximate gross revenues, registration dates, and the boroughs where the concessions are located. The dataset spans from 2004 to 2020, allowing for temporal analysis of contract trends. It can be utilized for assessing procurement practices, understanding revenue generation from concessions, and evaluating the impact of different award methods across various boroughs.",2,2,0,0,1,1,1,1,0,0
kwss-yksz,"The Business Inspections Archive dataset provides a comprehensive record of business inspections conducted across various industries in New York City. It includes essential details such as the business name, inspection date, results, and location, allowing users to track compliance with regulations and licensing requirements. The dataset spans from September 23, 1996, to February 21, 2023, and covers a wide range of business types, including grocery stores, gas stations, and retail shops. Each entry is uniquely identified by a record ID and certification number, ensuring accurate tracking. The dataset also features spatial data, including coordinates and borough information, which can be utilized for geographic analysis. This resource is invaluable for consumers, researchers, and policymakers interested in understanding business compliance, consumer safety, and enforcement of industry regulations in New York City.

Column constraints outlined in Data Dictionary:
latitude: Value range is between -90 and 90, inclusive; Null values are allowed  
longitude: Value range is between -180 and 180, inclusive; Null values are allowed  
community_board: Allowed values are numeric; Null values are allowed  
council_district: Allowed values are numeric; Null values are allowed  
bin: Allowed values are numeric; Null values are allowed  
bbl: Allowed values are numeric; Null values are allowed","This dataset, titled ""Business Inspections Archive,"" contains detailed records of business inspections across various industries in New York City, covering a temporal range from November 3, 1994, to April 12, 2023. It includes unique identifiers for each record and business, inspection dates, results, and industry classifications. The dataset features spatial data, including boroughs, streets, and geographical coordinates, allowing for precise location mapping. It can be utilized for analyzing compliance trends, identifying areas with frequent violations, and supporting public health and safety initiatives. This comprehensive archive serves as a valuable resource for researchers, policymakers, and the public interested in business regulation and inspection outcomes.",3,3,0,0,1,1,1,1,1,1
ayx3-dixq,"This dataset contains information on Pedicab Lottery Applications submitted between January 16, 2013, and December 15, 2022. It includes 2,375 unique records detailing applicants' names, submission dates, and lottery selection outcomes. Each entry provides insights into the applicant's location, including city, state, and borough, as well as their desired number of pedicabs. The dataset features a variety of unique identifiers, such as record IDs and license numbers, which help track applications through the system. Additionally, it captures the lottery selection dates and whether applicants were selected, offering a comprehensive view of the lottery process. This dataset can be utilized for analyzing trends in pedicab business applications, understanding geographic distribution, and evaluating the effectiveness of the lottery system in granting licenses to pedicab operators. Overall, it serves as a valuable resource for researchers, policymakers, and industry stakeholders interested in the pedicab business landscape.

Column constraints outlined in Data Dictionary:
record_id: System generated; Unique identifier  
record_category: Allowed value: Lottery Application  
industry: Allowed value: Pedicab Business  
application_submission_date: Format: MM/DD/YYYY; Not available for records submitted before 2015  
license_number: Not available for records submitted before 2015; Only available if the applicant has an active Pedicab Business license  
desired_number_of_pedicab: Integer; Typically one, but can be as high as four  
pedicab_lottery_application: Integer; Not available for records submitted before 2015  
pedicab_lottery_priority: Integer; Not available for records submitted before 2016  
lottery_selection_date: Format: MM/DD/YYYY; Not available for records submitted before 2015  
selected_from_lottery: Allowed values: Yes or No; Not available for records submitted before 2015  
borough: Allowed values: Bronx, Brooklyn, Manhattan, Outside NYC, Queens, Staten Island, (blank); Only available for NYC Addresses  
community_district: Only available for NYC Addresses  
council_district: Only available for NYC Addresses","This dataset contains information on Pedicab Lottery Applications, detailing submissions from various applicants between January 15, 2013, and December 12, 2022. Each record includes unique identifiers, applicant names, and details about their lottery applications, such as submission dates and lottery selection outcomes. The dataset features a range of locations across New York and surrounding areas, with data on community and council districts. It can be utilized for analyzing trends in pedicab business applications, understanding geographic distribution, and evaluating the lottery selection process. The temporal coverage allows for insights into changes over time in the pedicab industry.",4,3,1,0,1,1,1,1,1,1
